,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,corr
1171,1171.0,adam,msle,relu,relu,1.0,10.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1172,1172.0,adam,msle,relu,relu,1.0,10.0,2.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1173,1173.0,adam,msle,relu,relu,1.0,10.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1174,1174.0,adam,msle,relu,relu,1.0,10.0,2.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1175,1175.0,adam,msle,relu,relu,1.0,10.0,2.0,1.0,10.0,0.0,99.33338165283203,6483908493312.0,1634206.0,99.99311065673828,1.0,2546352.0,99.33338165283203,0.5289031736657247
1176,1176.0,adam,msle,relu,relu,1.0,10.0,4.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1177,1177.0,adam,msle,relu,relu,1.0,10.0,4.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1178,1178.0,adam,msle,relu,relu,1.0,10.0,4.0,1.0,4.0,0.0,109.27641296386719,6484100382720.0,1634241.75,99.9958724975586,1.0,2546389.75,109.27641296386719,0.5289031736657247
1179,1179.0,adam,msle,relu,relu,1.0,10.0,4.0,1.0,10.0,0.0,86.72254180908203,6483452362752.0,1634120.25,99.98654174804688,1.0,2546262.5,86.72254180908203,0.5289031736657247
1180,1180.0,adam,msle,relu,relu,1.0,10.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1181,1181.0,adam,msle,relu,relu,1.0,10.0,10.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1182,1182.0,adam,msle,relu,relu,1.0,10.0,10.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1183,1183.0,adam,msle,relu,relu,1.0,10.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1184,1184.0,adam,msle,relu,relu,1.0,32.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1185,1185.0,adam,msle,relu,relu,1.0,32.0,1.0,1.0,2.0,0.0,146.89938354492188,6484341030912.0,1634287.25,99.99935913085938,1.0,2546437.0,146.89938354492188,0.5289031736657247
1186,1186.0,adam,msle,relu,relu,1.0,32.0,1.0,1.0,4.0,0.0,93.90579223632812,6483748585472.0,1634175.875,99.99083709716797,1.0,2546320.5,93.90579223632812,0.5289031736657247
1187,1187.0,adam,msle,relu,relu,1.0,32.0,1.0,1.0,10.0,0.0,113.33463287353516,6484150190080.0,1634251.25,99.9966049194336,1.0,2546399.5,113.33463287353516,0.5289031736657247
1188,1188.0,adam,msle,relu,relu,1.0,32.0,2.0,1.0,1.0,0.0,96.53758239746094,6483830374400.0,1634191.5,99.99202728271484,1.0,2546336.75,96.53758239746094,0.5289031736657247
1189,1189.0,adam,msle,relu,relu,1.0,32.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1190,1190.0,adam,msle,relu,relu,1.0,32.0,2.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1191,1191.0,adam,msle,relu,relu,1.0,32.0,2.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1192,1192.0,adam,msle,relu,relu,1.0,32.0,4.0,1.0,1.0,0.0,99.38479614257812,6483907444736.0,1634205.75,99.99311065673828,1.0,2546351.75,99.38479614257812,0.5289031736657247
1193,1193.0,adam,msle,relu,relu,1.0,32.0,4.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1194,1194.0,adam,msle,relu,relu,1.0,32.0,4.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1195,1195.0,adam,msle,relu,relu,1.0,32.0,4.0,1.0,10.0,0.0,107.0601806640625,6484062109696.0,1634234.875,99.99535369873047,1.0,2546382.25,107.0601806640625,0.5289031736657247
1196,1196.0,adam,msle,relu,relu,1.0,32.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1197,1197.0,adam,msle,relu,relu,1.0,32.0,10.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1198,1198.0,adam,msle,relu,relu,1.0,32.0,10.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1199,1199.0,adam,msle,relu,relu,1.0,32.0,10.0,1.0,10.0,0.0,97.0240478515625,6483844530176.0,1634194.0,99.99222564697266,1.0,2546339.5,97.0240478515625,0.5289031736657247
1200,1200.0,adam,msle,relu,relu,1.0,100.0,1.0,1.0,1.0,0.0,145.3041534423828,6484337885184.0,1634286.125,99.99930572509766,1.0,2546436.25,145.3041534423828,0.5289031736657247
1201,1201.0,adam,msle,relu,relu,1.0,100.0,1.0,1.0,2.0,0.0,88.1368408203125,6483515801600.0,1634132.5,99.98748779296875,1.0,2546275.0,88.1368408203125,0.5289031736657247
1202,1202.0,adam,msle,relu,relu,1.0,100.0,1.0,1.0,4.0,0.0,115.62105560302734,6484174307328.0,1634255.625,99.99696350097656,1.0,2546404.25,115.62105560302734,0.5289031736657247
1203,1203.0,adam,msle,relu,relu,1.0,100.0,1.0,1.0,10.0,0.0,106.74696350097656,6484056866816.0,1634233.75,99.99526977539062,1.0,2546381.25,106.74696350097656,0.5289031736657247
1204,1204.0,adam,msle,relu,relu,1.0,100.0,2.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1205,1205.0,adam,msle,relu,relu,1.0,100.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1206,1206.0,adam,msle,relu,relu,1.0,100.0,2.0,1.0,4.0,0.0,87.45255279541016,6483481722880.0,1634126.0,99.98700714111328,1.0,2546268.25,87.45255279541016,0.5289031736657247
1207,1207.0,adam,msle,relu,relu,1.0,100.0,2.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1208,1208.0,adam,msle,relu,relu,1.0,100.0,4.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1209,1209.0,adam,msle,relu,relu,1.0,100.0,4.0,1.0,2.0,0.0,92.77552795410156,6483707166720.0,1634168.5,99.99024963378906,1.0,2546312.5,92.77552795410156,0.5289031736657247
1210,1210.0,adam,msle,relu,relu,1.0,100.0,4.0,1.0,4.0,0.0,132.84446716308594,6484296466432.0,1634278.5,99.99871063232422,1.0,2546428.25,132.84446716308594,0.5289031736657247
1211,1211.0,adam,msle,relu,relu,1.0,100.0,4.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1212,1212.0,adam,msle,relu,relu,1.0,100.0,10.0,1.0,1.0,0.0,157.23878479003906,6484360429568.0,1634290.625,99.9996337890625,1.0,2546440.75,157.23878479003906,0.5289031736657247
1213,1213.0,adam,msle,relu,relu,1.0,100.0,10.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1214,1214.0,adam,msle,relu,relu,1.0,100.0,10.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1215,1215.0,adam,msle,relu,relu,1.0,100.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1216,1216.0,adam,msle,relu,relu,10.0,1.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1217,1217.0,adam,msle,relu,relu,10.0,1.0,1.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1218,1218.0,adam,msle,relu,relu,10.0,1.0,1.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1219,1219.0,adam,msle,relu,relu,10.0,1.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1220,1220.0,adam,msle,relu,relu,10.0,1.0,2.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1221,1221.0,adam,msle,relu,relu,10.0,1.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1222,1222.0,adam,msle,relu,relu,10.0,1.0,2.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1223,1223.0,adam,msle,relu,relu,10.0,1.0,2.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1224,1224.0,adam,msle,relu,relu,10.0,1.0,4.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1225,1225.0,adam,msle,relu,relu,10.0,1.0,4.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1226,1226.0,adam,msle,relu,relu,10.0,1.0,4.0,1.0,4.0,0.0,1.0166831016540527,4369722376192.0,1029217.75,63.046592712402344,1.0,2090388.125,1.0166831016540527,0.5289031736657247
1227,1227.0,adam,msle,relu,relu,10.0,1.0,4.0,1.0,10.0,0.0,0.7444323897361755,6665198895104.0,1155094.25,83.2286605834961,1.0,2581704.75,0.7444323897361755,0.5289031736657247
1228,1228.0,adam,msle,relu,relu,10.0,1.0,10.0,1.0,1.0,0.0,0.8259092569351196,5103009398784.0,1059521.75,70.03009033203125,1.0,2258984.25,0.8259092569351196,0.5289031736657247
1229,1229.0,adam,msle,relu,relu,10.0,1.0,10.0,1.0,2.0,0.0,0.846539318561554,4944165863424.0,1050154.5,68.53109741210938,1.0,2223548.0,0.846539318561554,0.5289031736657247
1230,1230.0,adam,msle,relu,relu,10.0,1.0,10.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1231,1231.0,adam,msle,relu,relu,10.0,1.0,10.0,1.0,10.0,0.0,0.7490291595458984,6419885064192.0,1139763.375,81.27481079101562,1.0,2533749.25,0.7490291595458984,0.5289031736657247
1232,1232.0,adam,msle,relu,relu,10.0,10.0,1.0,1.0,1.0,0.0,53.9539680480957,6477587152896.0,1633020.125,99.90174102783203,1.0,2545110.5,53.9539680480957,0.5289031736657247
1233,1233.0,adam,msle,relu,relu,10.0,10.0,1.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1234,1234.0,adam,msle,relu,relu,10.0,10.0,1.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1235,1235.0,adam,msle,relu,relu,10.0,10.0,1.0,1.0,10.0,0.0,33.008888244628906,6450154307584.0,1627859.5,99.50440216064453,1.0,2539715.5,33.008888244628906,0.5289031736657247
1236,1236.0,adam,msle,relu,relu,10.0,10.0,2.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1237,1237.0,adam,msle,relu,relu,10.0,10.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1238,1238.0,adam,msle,relu,relu,10.0,10.0,2.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1239,1239.0,adam,msle,relu,relu,10.0,10.0,2.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1240,1240.0,adam,msle,relu,relu,10.0,10.0,4.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1241,1241.0,adam,msle,relu,relu,10.0,10.0,4.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1242,1242.0,adam,msle,relu,relu,10.0,10.0,4.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1243,1243.0,adam,msle,relu,relu,10.0,10.0,4.0,1.0,10.0,0.0,29.604896545410156,6437806276608.0,1625528.25,99.32503509521484,1.0,2537283.25,29.604896545410156,0.5289031736657247
1244,1244.0,adam,msle,relu,relu,10.0,10.0,10.0,1.0,1.0,0.0,38.12871170043945,6462195105792.0,1630128.375,99.67908477783203,1.0,2542084.75,38.12871170043945,0.5289031736657247
1245,1245.0,adam,msle,relu,relu,10.0,10.0,10.0,1.0,2.0,0.0,30.434946060180664,6441245605888.0,1626178.0,99.37503051757812,1.0,2537961.0,30.434946060180664,0.5289031736657247
1246,1246.0,adam,msle,relu,relu,10.0,10.0,10.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1247,1247.0,adam,msle,relu,relu,10.0,10.0,10.0,1.0,10.0,0.0,21.744504928588867,6382564147200.0,1615007.625,98.51470184326172,1.0,2526373.75,21.744504928588867,0.5289031736657247
1248,1248.0,adam,msle,relu,relu,10.0,32.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1249,1249.0,adam,msle,relu,relu,10.0,32.0,1.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1250,1250.0,adam,msle,relu,relu,10.0,32.0,1.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1251,1251.0,adam,msle,relu,relu,10.0,32.0,1.0,1.0,10.0,0.0,84.993408203125,6483365330944.0,1634104.0,99.9852523803711,1.0,2546245.25,84.993408203125,0.5289031736657247
1252,1252.0,adam,msle,relu,relu,10.0,32.0,2.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1253,1253.0,adam,msle,relu,relu,10.0,32.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1254,1254.0,adam,msle,relu,relu,10.0,32.0,2.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1255,1255.0,adam,msle,relu,relu,10.0,32.0,2.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1256,1256.0,adam,msle,relu,relu,10.0,32.0,4.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1257,1257.0,adam,msle,relu,relu,10.0,32.0,4.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1258,1258.0,adam,msle,relu,relu,10.0,32.0,4.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1259,1259.0,adam,msle,relu,relu,10.0,32.0,4.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1260,1260.0,adam,msle,relu,relu,10.0,32.0,10.0,1.0,1.0,0.0,60.656578063964844,6480022994944.0,1633477.875,99.93704223632812,1.0,2545589.0,60.656578063964844,0.5289031736657247
1261,1261.0,adam,msle,relu,relu,10.0,32.0,10.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1262,1262.0,adam,msle,relu,relu,10.0,32.0,10.0,1.0,4.0,0.0,78.4729995727539,6482908151808.0,1634018.375,99.97866821289062,1.0,2546155.5,78.4729995727539,0.5289031736657247
1263,1263.0,adam,msle,relu,relu,10.0,32.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1264,1264.0,adam,msle,relu,relu,10.0,100.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1265,1265.0,adam,msle,relu,relu,10.0,100.0,1.0,1.0,2.0,0.0,68.05106353759766,6481630461952.0,1633779.5,99.96031188964844,1.0,2545904.75,68.05106353759766,0.5289031736657247
1266,1266.0,adam,msle,relu,relu,10.0,100.0,1.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1267,1267.0,adam,msle,relu,relu,10.0,100.0,1.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1268,1268.0,adam,msle,relu,relu,10.0,100.0,2.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1269,1269.0,adam,msle,relu,relu,10.0,100.0,2.0,1.0,2.0,0.0,92.8418197631836,6483716603904.0,1634170.0,99.9903564453125,1.0,2546314.25,92.8418197631836,0.5289031736657247
1270,1270.0,adam,msle,relu,relu,10.0,100.0,2.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1271,1271.0,adam,msle,relu,relu,10.0,100.0,2.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1272,1272.0,adam,msle,relu,relu,10.0,100.0,4.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1273,1273.0,adam,msle,relu,relu,10.0,100.0,4.0,1.0,2.0,0.0,108.52763366699219,6484087799808.0,1634239.5,99.99568176269531,1.0,2546387.25,108.52763366699219,0.5289031736657247
1274,1274.0,adam,msle,relu,relu,10.0,100.0,4.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1275,1275.0,adam,msle,relu,relu,10.0,100.0,4.0,1.0,10.0,0.0,66.95668029785156,6481440669696.0,1633743.875,99.95758056640625,1.0,2545867.25,66.95668029785156,0.5289031736657247
1276,1276.0,adam,msle,relu,relu,10.0,100.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1277,1277.0,adam,msle,relu,relu,10.0,100.0,10.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1278,1278.0,adam,msle,relu,relu,10.0,100.0,10.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1279,1279.0,adam,msle,relu,relu,10.0,100.0,10.0,1.0,10.0,0.0,72.9954833984375,6482342445056.0,1633912.75,99.97056579589844,1.0,2546044.5,72.9954833984375,0.5289031736657247
1280,1280.0,adam,msle,relu,relu,100.0,1.0,1.0,1.0,1.0,0.0,0.7138341665267944,6769675862016.0,1160927.0,84.3703842163086,1.0,2601860.0,0.7138341665267944,0.5289031736657247
1281,1281.0,adam,msle,relu,relu,100.0,1.0,1.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1282,1282.0,adam,msle,relu,relu,100.0,1.0,1.0,1.0,4.0,0.0,0.7119856476783752,6733401423872.0,1158411.625,84.10162353515625,1.0,2594879.75,0.7119856476783752,0.5289031736657247
1283,1283.0,adam,msle,relu,relu,100.0,1.0,1.0,1.0,10.0,0.0,0.7004629969596863,6643973619712.0,1152191.875,83.53462982177734,1.0,2577590.75,0.7004629969596863,0.5289031736657247
1284,1284.0,adam,msle,relu,relu,100.0,1.0,2.0,1.0,1.0,0.0,0.7140634655952454,6762562322432.0,1160449.875,84.30997467041016,1.0,2600492.75,0.7140634655952454,0.5289031736657247
1285,1285.0,adam,msle,relu,relu,100.0,1.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1286,1286.0,adam,msle,relu,relu,100.0,1.0,2.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1287,1287.0,adam,msle,relu,relu,100.0,1.0,2.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1288,1288.0,adam,msle,relu,relu,100.0,1.0,4.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1289,1289.0,adam,msle,relu,relu,100.0,1.0,4.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1290,1290.0,adam,msle,relu,relu,100.0,1.0,4.0,1.0,4.0,0.0,0.6907793879508972,6486241050624.0,1141454.375,82.36959075927734,1.0,2546810.0,0.6907793879508972,0.5289031736657247
1291,1291.0,adam,msle,relu,relu,100.0,1.0,4.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1292,1292.0,adam,msle,relu,relu,100.0,1.0,10.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1293,1293.0,adam,msle,relu,relu,100.0,1.0,10.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1294,1294.0,adam,msle,relu,relu,100.0,1.0,10.0,1.0,4.0,0.0,0.6655646562576294,6178697904128.0,1119895.625,80.15260314941406,1.0,2485698.75,0.6655646562576294,0.5289031736657247
1295,1295.0,adam,msle,relu,relu,100.0,1.0,10.0,1.0,10.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1296,1296.0,adam,msle,relu,relu,100.0,10.0,1.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1297,1297.0,adam,msle,relu,relu,100.0,10.0,1.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1298,1298.0,adam,msle,relu,relu,100.0,10.0,1.0,1.0,4.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1299,1299.0,adam,msle,relu,relu,100.0,10.0,1.0,1.0,10.0,0.0,0.7405912280082703,6484013350912.0,1143458.375,81.83602142333984,1.0,2546372.5,0.7405912280082703,0.5289031736657247
1300,1300.0,adam,msle,relu,relu,100.0,10.0,2.0,1.0,1.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
1301,1301.0,adam,msle,relu,relu,100.0,10.0,2.0,1.0,2.0,0.0,195.98910522460938,6484385595392.0,1634295.375,100.0,0.0,2546445.75,195.98910522460938,0.5289031736657247
