,model_num,optimizer,loss_fn,activation_fn,output_activation_fn,epochs,batch_size,neurons_in_inputlayer,num_hiddenlayer,neurons_in_hiddenlayer,num_dropout_layers,loss,mse_test,mae_test,mape_test,cosine_similarity_test,rmse_test,msle_test,validation_split,input_dimensions,corr,total_runtime
811,811.0,adam,msle,selu,relu,50.0,32.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
812,812.0,adam,msle,selu,relu,50.0,32.0,1.0,1.0,10.0,0.0,11.466912269592285,4521860792320.0,1506209.875,95.99188232421875,1.0,2126466.75,11.466912269592285,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
813,813.0,adam,msle,selu,relu,50.0,32.0,5.0,1.0,1.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
814,814.0,adam,msle,selu,relu,50.0,32.0,5.0,1.0,5.0,0.0,16.6976261138916,4634702249984.0,1530445.125,98.03507995605469,1.0,2152835.75,16.6976261138916,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
815,815.0,adam,msle,selu,relu,50.0,32.0,5.0,1.0,10.0,0.0,4.214667797088623,3701437104128.0,1350529.875,84.52603912353516,1.0,1923911.875,4.214667797088623,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
816,816.0,adam,msle,selu,relu,50.0,32.0,10.0,1.0,1.0,0.0,139.15972900390625,4781273776128.0,1556707.875,99.99909210205078,0.993852436542511,2186612.5,139.15972900390625,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
817,817.0,adam,msle,selu,relu,50.0,32.0,10.0,1.0,5.0,0.0,6.29940938949585,4080075538432.0,1426871.625,90.3051528930664,1.0,2019919.625,6.29940938949585,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
818,818.0,adam,msle,selu,relu,50.0,32.0,10.0,1.0,10.0,0.0,2.1407899856567383,2890199203840.0,1173591.75,71.98825073242188,1.0,1700058.625,2.1407899856567383,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
819,819.0,adam,msle,selu,relu,50.0,100.0,1.0,1.0,1.0,0.0,43.22099304199219,4769454227456.0,1554570.5,99.83707427978516,1.0,2183908.0,43.22099304199219,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
820,820.0,adam,msle,selu,relu,50.0,100.0,1.0,1.0,5.0,0.0,134.342529296875,4781268533248.0,1556705.875,99.99887084960938,0.9999999403953552,2186611.25,134.342529296875,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
821,821.0,adam,msle,selu,relu,50.0,100.0,1.0,1.0,10.0,0.0,120.98103332519531,4781229735936.0,1556692.75,99.99736022949219,0.9344262480735779,2186602.25,120.98103332519531,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
822,822.0,adam,msle,selu,relu,50.0,100.0,5.0,1.0,1.0,0.0,22.86890411376953,4710844071936.0,1543937.0,99.02420043945312,1.0,2170448.0,22.86890411376953,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
823,823.0,adam,msle,selu,relu,50.0,100.0,5.0,1.0,5.0,0.0,19.57711410522461,4669994172416.0,1537520.375,98.60663604736328,1.0,2161017.0,19.57711410522461,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
824,824.0,adam,msle,selu,relu,50.0,100.0,5.0,1.0,10.0,0.0,22.066007614135742,4698476642304.0,1542283.125,98.93724060058594,1.0,2167597.0,22.066007614135742,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
825,825.0,adam,msle,selu,relu,50.0,100.0,10.0,1.0,1.0,0.0,155.7425537109375,4781287931904.0,1556712.75,99.9996109008789,0.9959016442298889,2186615.75,155.7425537109375,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
826,826.0,adam,msle,selu,relu,50.0,100.0,10.0,1.0,5.0,0.0,15.754781723022461,4596813529088.0,1525447.0,97.77571868896484,1.0,2144018.0,15.754781723022461,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
827,827.0,adam,msle,selu,relu,50.0,100.0,10.0,1.0,10.0,0.0,15.508376121520996,4625212637184.0,1527374.5,97.70339965820312,1.0,2150630.75,15.508376121520996,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
828,828.0,adam,msle,selu,relu,100.0,1.0,1.0,1.0,1.0,0.0,195.57504272460938,4781298417664.0,1556715.875,99.99998474121094,0.002049180679023266,2186618.0,195.57504272460938,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
829,829.0,adam,msle,selu,relu,100.0,1.0,1.0,1.0,5.0,0.0,0.1881755143404007,597200142336.0,449196.96875,36.87162780761719,1.0,772787.25,0.1881755143404007,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
830,830.0,adam,msle,selu,relu,100.0,1.0,1.0,1.0,10.0,0.0,0.18678921461105347,594435964928.0,446479.25,36.30031967163086,1.0,770996.75,0.18678921461105347,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
831,831.0,adam,msle,selu,relu,100.0,1.0,5.0,1.0,1.0,0.0,0.1810607612133026,578849931264.0,440050.0,35.84117889404297,1.0,760821.875,0.1810607612133026,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
832,832.0,adam,msle,selu,relu,100.0,1.0,5.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
833,833.0,adam,msle,selu,relu,100.0,1.0,5.0,1.0,10.0,0.0,0.17906837165355682,562968723456.0,437823.59375,37.059452056884766,1.0,750312.4375,0.17906837165355682,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
834,834.0,adam,msle,selu,relu,100.0,1.0,10.0,1.0,1.0,0.0,0.18159964680671692,590170750976.0,442016.65625,35.82099151611328,1.0,768225.6875,0.18159964680671692,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
835,835.0,adam,msle,selu,relu,100.0,1.0,10.0,1.0,5.0,0.0,0.17690721154212952,592486727680.0,441770.625,34.835899353027344,1.0,769731.625,0.17690721154212952,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
836,836.0,adam,msle,selu,relu,100.0,1.0,10.0,1.0,10.0,0.0,0.1677311360836029,583473364992.0,436353.53125,33.75472640991211,1.0,763854.3125,0.1677311360836029,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
837,837.0,adam,msle,selu,relu,100.0,10.0,1.0,1.0,1.0,0.0,109.39659118652344,4781180977152.0,1556678.0,99.9958267211914,0.9631147384643555,2186591.25,109.39659118652344,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
838,838.0,adam,msle,selu,relu,100.0,10.0,1.0,1.0,5.0,0.0,0.24087150394916534,867056418816.0,540263.625,42.238380432128906,1.0,931158.625,0.24087150394916534,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
839,839.0,adam,msle,selu,relu,100.0,10.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
840,840.0,adam,msle,selu,relu,100.0,10.0,5.0,1.0,1.0,0.0,108.41643524169922,4781189365760.0,1556680.75,99.99604034423828,0.9979507923126221,2186593.0,108.41643524169922,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
841,841.0,adam,msle,selu,relu,100.0,10.0,5.0,1.0,5.0,0.0,0.23365049064159393,765811818496.0,527922.75,42.034339904785156,1.0,875106.75,0.23365049064159393,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
842,842.0,adam,msle,selu,relu,100.0,10.0,5.0,1.0,10.0,0.0,0.21696193516254425,661676818432.0,498923.03125,39.925804138183594,1.0,813435.1875,0.21696193516254425,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
843,843.0,adam,msle,selu,relu,100.0,10.0,10.0,1.0,1.0,0.0,0.22775931656360626,728828674048.0,519897.96875,41.071754455566406,1.0,853714.625,0.22775931656360626,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
844,844.0,adam,msle,selu,relu,100.0,10.0,10.0,1.0,5.0,0.0,0.21370631456375122,642074935296.0,491178.4375,39.6465950012207,1.0,801295.8125,0.21370631456375122,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
845,845.0,adam,msle,selu,relu,100.0,10.0,10.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
846,846.0,adam,msle,selu,relu,100.0,32.0,1.0,1.0,1.0,0.0,94.16545867919922,4781071925248.0,1556642.875,99.9918441772461,0.9979507923126221,2186566.25,94.16545867919922,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
847,847.0,adam,msle,selu,relu,100.0,32.0,1.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
848,848.0,adam,msle,selu,relu,100.0,32.0,1.0,1.0,10.0,0.0,6.8200483322143555,4197237653504.0,1444480.5,91.21692657470703,1.0,2048716.125,6.8200483322143555,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
849,849.0,adam,msle,selu,relu,100.0,32.0,5.0,1.0,1.0,0.0,129.0778045654297,4781258571776.0,1556703.0,99.99855041503906,0.993852436542511,2186609.0,129.0778045654297,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
850,850.0,adam,msle,selu,relu,100.0,32.0,5.0,1.0,5.0,0.0,4.6844282150268555,3857986879488.0,1377429.125,86.17346954345703,1.0,1964175.875,4.6844282150268555,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
851,851.0,adam,msle,selu,relu,100.0,32.0,5.0,1.0,10.0,0.0,0.8728558421134949,1746612125696.0,874825.125,53.4758186340332,1.0,1321594.5,0.8728558421134949,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
852,852.0,adam,msle,selu,relu,100.0,32.0,10.0,1.0,1.0,0.0,4.038950443267822,3646547296256.0,1340479.75,83.88262176513672,1.0,1909593.5,4.038950443267822,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
853,853.0,adam,msle,selu,relu,100.0,32.0,10.0,1.0,5.0,0.0,3.8357644081115723,3550627233792.0,1324791.0,82.99275207519531,1.0,1884310.75,3.8357644081115723,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
854,854.0,adam,msle,selu,relu,100.0,32.0,10.0,1.0,10.0,0.0,2.453683614730835,3070450204672.0,1213431.5,74.60360717773438,1.0,1752270.0,2.453683614730835,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
855,855.0,adam,msle,selu,relu,100.0,100.0,1.0,1.0,1.0,0.0,144.76820373535156,4781281116160.0,1556709.5,99.99931335449219,0.9959015846252441,2186614.0,144.76820373535156,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
856,856.0,adam,msle,selu,relu,100.0,100.0,1.0,1.0,5.0,0.0,48.32294845581055,4774436012032.0,1555344.125,99.88578796386719,1.0,2185048.25,48.32294845581055,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
857,857.0,adam,msle,selu,relu,100.0,100.0,1.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
858,858.0,adam,msle,selu,relu,100.0,100.0,5.0,1.0,1.0,0.0,195.71530151367188,4781298941952.0,1556715.875,100.0,0.002049180679023266,2186618.25,195.71530151367188,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
859,859.0,adam,msle,selu,relu,100.0,100.0,5.0,1.0,5.0,0.0,21.062793731689453,4690418860032.0,1540769.875,98.81521606445312,1.0,2165737.5,21.062793731689453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
860,860.0,adam,msle,selu,relu,100.0,100.0,5.0,1.0,10.0,0.0,17.837671279907227,4638726160384.0,1532433.125,98.28466033935547,1.0,2153770.25,17.837671279907227,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
861,861.0,adam,msle,selu,relu,100.0,100.0,10.0,1.0,1.0,0.0,147.91018676757812,4781283213312.0,1556710.875,99.99938201904297,0.9774590134620667,2186614.5,147.91018676757812,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
862,862.0,adam,msle,selu,relu,100.0,100.0,10.0,1.0,5.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
863,863.0,adam,msle,selu,relu,100.0,100.0,10.0,1.0,10.0,0.0,195.8067169189453,4781298941952.0,1556715.875,100.0,0.0,2186618.25,195.8067169189453,0.2,28.0,0.5289031736657247,0 days 11:38:05.659393
